# 3D Scattering Centers from SAR Imaging
# Model: simple_missile
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 650
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  1.025192  0.000000  0.058958  4.599486e-05  105.0
  1.283336  0.000000  -0.788746  4.291839e-05  105.0
  1.273642  0.000000  -0.897368  4.468258e-05  105.0
  1.263949  0.000000  -1.005990  4.302259e-05  105.0
  1.293030  0.000000  -0.680124  4.321057e-05  105.0
  -0.044640  -0.000000  0.123180  4.276210e-05  105.0
  -0.054333  -0.000000  0.014559  4.471849e-05  105.0
  0.987694  0.000000  -0.153432  4.216277e-05  105.0
  1.005805  0.000000  -0.158285  4.610965e-05  105.0
  1.015498  0.000000  -0.049663  4.417955e-05  105.0
  0.997387  0.000000  -0.044811  4.533584e-05  105.0
  0.988970  0.000000  0.068664  4.497747e-05  105.0
  0.979276  0.000000  -0.039958  4.527846e-05  105.0
  -0.073721  0.000000  -0.202685  4.172750e-05  105.0
  0.969583  0.000000  -0.148580  4.105103e-05  105.0
  0.987694  0.000000  -0.153432  4.437688e-05  105.0
  0.978000  0.000000  -0.262054  4.802812e-05  105.0
  0.968306  0.000000  -0.370676  4.968890e-05  105.0
  0.996111  0.000000  -0.266907  4.265340e-05  105.0
  0.986417  0.000000  -0.375529  4.685767e-05  105.0
  1.005805  0.000000  -0.158285  4.416302e-05  105.0
  0.970859  0.000000  0.073517  4.148333e-05  105.0
  0.961165  0.000000  -0.035105  4.545685e-05  105.0
  0.951471  0.000000  -0.143727  4.907334e-05  105.0
  -0.064027  0.000000  -0.094063  4.097334e-05  105.0
  -0.193357  0.000000  -0.504286  4.092925e-05  105.0
  -0.183664  0.000000  -0.395665  4.477521e-05  105.0
  -0.072444  -0.000000  0.019411  4.224751e-05  105.0
  -0.082138  0.000000  -0.089210  4.717651e-05  105.0
  1.888606  0.000000  -0.966338  4.029484e-05  120.0
  1.926083  0.000000  -0.863926  4.635217e-05  120.0
  1.851129  0.000000  -1.068750  4.621049e-05  120.0
  1.813652  0.000000  -1.171162  4.318013e-05  120.0
  1.963560  0.000000  -0.761515  4.241206e-05  120.0
